Prov,mun,stlmtsz8,stlmtsz5,H_SETTLEMENT,H_URBRURAL,E_RESPINT,F_INTPRIVACY,E1_LITERACY,gov_trst,dem_equ,dem_imp,dem_mil_reg,eth_death,eth_poldeath_sex,eth_sex_rel,Q106,Q107,Q108,Q109,Q110,Q112,Q120,Q143,Q158,Q159,Q160,Q161,Q162,Q177,Q178,Q179,Q180,Q181,Q182,Q183
608145,608022,3,2,3,1,1,1,1,0.359848152,0.920101899,0.736102117,0.705680797,0.232205299,0.359622636,-0.641048262,7,8,8,5,6,6,5,1,6,8,8,8,5,5,2,9,8,2,1,5
608145,608022,3,2,3,1,2,1,1,0.747683605,-0.171916721,0.350220785,-0.040572591,0.685618926,0.665517946,0.75418097,8,7,7,6,6,5,6,2,9,5,6,5,2,4,5,2,2,4,6,6
608145,608022,3,2,3,1,1,1,1,0.177947676,0.11420817,0.141929017,0.203350572,-0.808800443,-0.389620925,0.4007044,1,5,8,5,1,7,5,1,6,8,6,5,5,6,6,1,5,1,10,5
608159,608005,1,1,5,2,1,2,1,-0.458467983,1.86269602,1.615702932,2.127294118,-0.950992545,-0.691006274,0.632027216,10,10,10,1,1,5,1,1,10,1,1,1,1,10,10,1,10,10,10,10
608159,608005,1,1,5,2,1,2,1,-0.458467983,-0.115214741,1.275960282,1.490829186,-0.075288184,-1.029078891,-0.830708598,5,3,7,5,5,5,10,1,10,9,2,1,10,10,1,1,2,1,1,2
608159,608005,1,1,5,2,2,1,1,-1.625582161,1.86269602,1.615702932,2.127294118,1.512909613,-0.95831019,3.057069732,10,10,3,1,1,1,8,1,10,10,1,1,1,10,10,10,10,1,10,10
608159,608005,1,1,5,2,1,1,1,-1.39879744,-0.025317195,-0.452749111,-0.083412635,0.733713264,1.452412172,0.329478507,5,6,6,6,5,5,6,1,4,8,5,8,6,4,8,8,8,7,8,7
608159,608005,1,1,5,2,2,1,2,-0.458467983,1.487336912,1.539050499,2.01202022,-0.705751776,-1.02073856,-0.60320658,9,10,10,2,2,1,8,1,10,10,10,1,2,10,9,1,2,9,1,8
608159,608005,1,1,5,2,1,1,1,0.586632873,-0.48130613,-0.848046819,-0.143267225,0.891869837,0.469081995,0.447332806,5,8,4,3,4,6,5,1,7,3,8,8,6,4,7,1,6,6,6,5
608159,608005,1,1,5,2,1,1,1,-0.192645853,0.266897372,-2.488761778,0.400266935,1.942999078,-0.037919547,-0.676930885,1,10,1,1,10,10,10,1,1,1,1,1,10,10,1,10,10,1,10,1
608159,608005,1,1,5,2,2,2,1,-0.458467983,1.753850823,1.252092834,2.017962956,-0.979362365,-0.889737057,-1.399262291,2,9,2,2,2,5,7,1,9,2,2,9,9,10,9,1,10,1,1,1
608159,608005,1,1,5,2,1,2,1,-0.458467983,-0.101394704,-0.337360551,0.207832387,0.996236468,1.516651507,-0.194213151,6,7,8,1,3,1,7,1,7,6,5,4,5,5,5,10,10,6,1,5
608159,608005,1,1,5,2,1,2,-5,-0.02704156,1.805354618,1.19620528,2.093199143,-0.972603844,-0.82793659,-1.399931505,8,8,5,1,5,10,5,2,8,7,8,4,5,8,5,1,1,1,1,1
608159,608028,2,1,5,2,2,2,2,-0.722470926,1.69667571,1.305267473,2.119021738,1.587374459,0.003724303,2.49523145,1,5,10,1,1,5,1,1,1,1,1,1,1,10,1,1,1,10,10,10
608159,608028,2,1,5,2,1,1,1,-1.625582161,1.160927388,-0.200364505,0.920552092,-0.080644868,0.048847206,-0.594784489,5,10,1,1,1,10,10,1,10,10,1,1,10,1,3,5,5,4,2,1
608159,608028,2,1,5,2,1,2,1,-0.868972367,1.14449228,-1.269189597,1.668269422,-0.978597172,0.278745659,0.108420475,9,1,9,1,10,9,3,2,10,10,9,9,8,1,1,2,3,9,2,10
608159,608028,2,1,5,2,2,2,1,-0.543263083,1.209791127,-0.093285365,1.606460904,2.937769748,1.820066456,1.717227512,5,10,10,10,1,10,10,2,10,10,1,5,4,10,5,10,7,1,1,10
608159,608028,2,1,5,2,2,2,1,-1.769390969,0.942300135,-0.109165389,0.420807885,0.875557851,0.666203087,0.664026885,9,10,10,2,5,8,10,1,10,1,10,7,10,10,1,10,10,5,3,7
608159,608028,2,1,5,2,2,2,1,-1.21777041,-0.562679054,0.09654037,-2.013623675,-1.083242643,0.077977889,-1.192274526,5,10,3,3,5,7,10,1,6,10,4,3,8,3,4,1,3,8,1,1
608159,608028,2,1,5,2,2,2,2,-1.769390969,-0.482590886,1.106368055,-0.436120272,0.099451192,0.515237548,-0.926427666,5,6,10,1,1,6,10,1,10,10,1,1,10,10,10,1,6,1,1,1
608159,608028,2,1,5,2,1,2,1,-0.314659175,1.204139982,1.10296147,0.247579236,-0.132717895,-0.014893114,-0.128032216,9,5,5,8,5,6,8,1,6,7,5,6,3,4,7,3,4,3,2,7
608159,608028,2,1,5,2,3,2,1,0.133063431,-0.281262249,0.52029548,0.01754027,0.398570656,-0.176558979,0.300804266,1,3,1,1,6,5,8,2,10,9,8,10,8,5,3,8,9,5,3,3
608159,608028,2,1,5,2,1,2,1,-0.95194828,1.833042756,1.274954106,1.859445448,1.080484244,2.007284662,-1.825966546,3,4,10,1,9,10,5,1,10,10,1,1,1,3,10,1,10,10,1,1
608159,608037,3,2,4,1,1,2,1,-0.458467983,-0.874600596,-1.851234313,0.040190766,-1.070388221,-1.206492572,-1.001721591,1,1,1,6,2,7,2,1,10,10,10,1,3,5,1,1,1,5,5,1
608159,608037,3,2,4,1,1,2,1,-0.192645853,1.287355573,0.317508383,1.652574967,-1.094220022,-1.007931868,-0.930221045,1,3,3,1,2,8,5,1,10,10,9,9,7,2,3,1,1,2,5,1
608159,608037,3,2,4,1,2,2,1,-0.95194828,1.143804124,0.752319596,-0.99962768,-0.960118522,-0.10369461,0.116700471,9,9,10,4,7,8,7,1,7,7,3,2,8,7,3,3,4,7,7,2
608159,608037,3,2,4,1,1,2,1,-1.481773354,0.903637534,-0.64595426,1.158901648,0.088692951,0.21651762,-0.935247806,10,10,1,10,1,10,1,1,6,4,8,1,9,3,10,1,10,3,1,1
608159,608037,3,2,4,1,2,2,1,-0.194465039,-0.330014552,0.166680646,-0.406370963,-0.879936789,-1.000130557,-0.023500019,8,7,4,6,4,7,7,1,7,8,4,7,5,8,9,4,6,7,5,8
608159,608037,3,2,4,1,2,1,1,-1.625582161,1.66454729,0.173984426,1.596723336,1.5301573,-0.037486686,-0.519700501,5,5,1,1,1,10,5,1,10,10,1,1,1,10,10,1,1,1,1,10
608159,608037,3,2,4,1,1,1,-5,-0.930152796,-0.236041503,-1.985918361,1.327804267,-0.300119363,-1.136066701,0.754695868,10,9,1,1,1,1,10,2,9,10,2,1,9,9,10,1,2,2,7,1
608159,608037,3,2,4,1,1,1,1,-0.990985689,1.150823379,-1.170883881,-0.304981872,2.510699671,2.371579145,2.900629032,9,9,2,1,2,1,9,1,9,10,3,3,2,10,9,8,9,9,10,9
608159,608037,3,2,4,1,2,2,1,-0.684306964,1.620049844,1.482208888,1.402860245,2.611967352,1.543595661,0.238424121,10,1,10,1,1,1,1,2,10,1,1,1,10,10,10,3,10,5,1,5
608159,608037,3,2,4,1,1,2,1,-0.458467983,-1.008328695,-0.530400764,-0.076532825,-0.274108395,-0.220739363,0.202351229,8,5,4,3,2,8,7,2,5,8,4,2,3,3,8,2,3,2,5,7
608159,608038,2,1,5,2,3,2,1,0.708646196,1.015325127,-0.272434153,1.151206448,-1.105596635,1.803403796,-0.445109137,2,9,5,1,1,10,8,2,10,10,10,9,8,1,9,1,1,9,5,1
608159,608038,2,1,5,2,1,2,1,-0.458467983,0.658617535,1.296976735,-1.415274407,-0.972603844,-0.82793659,-1.399931505,1,10,1,1,1,10,1,2,10,10,10,10,10,1,1,1,1,1,1,1
608159,608038,2,1,5,2,2,2,1,-1.359760031,0.84463528,1.340419357,-1.260665843,0.436666479,1.443046801,-0.429211633,10,2,10,8,1,7,10,1,10,10,1,1,1,4,8,1,3,10,1,3
608159,608038,2,1,5,2,1,1,1,-0.170850368,-0.860463497,1.19965796,1.677395779,2.681274839,2.668273226,2.357889173,4,4,5,3,5,5,6,2,10,10,1,1,10,10,1,10,10,10,10,10
608159,608038,2,1,5,2,1,2,1,0.501837773,0.758736789,-1.646528304,-0.979082452,-0.703902485,-1.292625728,-0.195531942,5,5,10,5,5,10,10,1,10,10,1,1,1,10,10,1,1,1,1,1
608159,608038,2,1,5,2,2,1,1,-0.458467983,0.106310881,0.493062961,1.043506427,0.839275493,2.07999753,0.845084521,2,10,1,2,1,9,8,1,8,6,3,2,2,9,9,9,10,9,9,7
608159,608038,2,1,5,2,1,2,1,1.709808547,1.86269602,1.615702932,2.127294118,-0.32717086,-0.486746047,0.716851251,8,4,3,5,1,5,5,1,2,10,10,10,1,1,10,1,10,10,1,10
608159,608038,2,1,5,2,1,1,1,-0.458467983,-0.514140525,-0.844816575,0.356294066,-0.99963793,-1.075138458,-1.39725465,7,7,5,4,4,7,7,1,8,8,4,6,6,7,7,3,1,1,1,1
608159,608038,2,1,5,2,2,2,1,-1.769390969,1.86269602,1.615702932,2.127294118,2.910288219,2.59468472,2.015033009,10,10,10,4,5,9,8,1,10,10,8,8,1,10,5,10,10,10,1,10
608159,608038,2,1,5,2,1,1,1,-1.769390969,1.86269602,1.615702932,2.127294118,-0.460591253,1.803609121,-0.605950619,10,1,8,1,1,6,10,1,8,10,9,6,1,1,10,10,10,10,1,1
608130,608003,1,1,5,2,1,1,1,0.890546672,-1.009170456,-0.695668975,-1.498904153,0.668858628,0.438273389,0.514701988,5,10,2,5,1,1,2,1,5,5,5,5,5,10,1,5,5,5,5,5
608130,608003,1,1,5,2,1,1,1,-0.458467983,0.566055399,0.611147907,0.661387679,1.35079335,1.46329835,1.341046689,6,8,8,6,6,6,6,3,10,9,9,8,6,6,7,7,8,6,7,8
608130,608003,1,1,5,2,1,2,1,0.176128489,0.821285994,0.104381055,0.7504495,0.982051298,0.456825403,0.520688484,2,5,1,2,2,2,5,1,5,5,5,6,5,7,5,5,7,7,5,4
608130,608003,1,1,5,2,1,1,1,0.710465383,-2.130439907,-2.626453335,-1.895730279,0.306460562,-0.475325556,-0.120632782,4,7,4,5,8,5,5,1,4,5,6,3,7,2,4,3,2,4,2,3
608130,608003,1,1,5,2,1,1,1,-0.314659175,-0.623549476,1.097681205,0.858974736,-0.917985291,-1.336122902,-0.851332556,1,4,1,1,1,5,10,1,1,10,1,10,1,10,4,10,10,10,1,1
608130,608003,1,1,5,2,1,1,1,0.093152575,-0.278430633,-0.407215163,-0.324609139,0.610240559,0.213493341,0.371491041,6,4,6,6,4,6,6,1,8,3,7,6,2,4,4,4,4,5,5,4
608130,608003,1,1,5,2,1,2,1,-0.54057045,-0.157866018,-0.290079286,0.338817354,1.12257649,1.036067577,0.863011529,6,8,7,6,5,5,7,2,7,6,7,5,7,8,7,6,7,7,6,5
608130,608003,1,1,5,2,1,1,1,0.217858532,0.367039399,1.404955883,-0.760178622,0.53066173,0.109658185,-0.247043298,5,6,5,4,1,5,4,1,2,5,1,5,5,6,5,3,7,8,2,3
608130,608003,1,1,5,2,1,1,1,-0.192645853,0.393468553,1.042455119,0.675879456,-0.591853741,-0.741341997,-0.05839024,8,8,1,2,2,5,8,1,4,5,6,4,7,3,2,4,3,2,4,3
608130,608003,1,1,5,2,1,2,1,0.625670282,0.122750558,0.967991789,-0.32501728,-0.961973926,-1.340138177,-0.554425564,8,9,9,6,5,6,5,2,10,9,9,7,6,5,1,1,1,1,3,5
608130,608024,1,1,5,2,1,2,1,-0.458467983,-2.855149274,-1.403318607,-2.287721701,-0.510641842,-0.856542736,-0.859624181,1,1,3,4,1,2,5,2,3,2,1,3,1,8,2,1,2,1,2,2
608130,608024,1,1,5,2,1,1,1,0.540001735,-0.26592549,-1.206890072,-1.397516708,-0.586145412,0.907309705,0.882389603,3,5,3,8,4,9,7,1,4,7,2,2,4,3,7,5,6,6,4,7
608130,608024,1,1,5,2,1,2,1,-0.725163559,-1.561721325,-0.154650352,0.036475721,0.341274293,0.956067012,0.629902608,3,8,2,1,2,3,2,4,7,1,5,2,5,2,8,2,1,7,6,9
608130,608024,1,1,5,2,2,2,1,-1.337964546,1.154688425,1.07697174,0.945546554,-1.0574232,-0.91392222,-0.636387649,10,3,8,8,1,1,8,1,9,9,1,10,5,4,5,1,1,8,8,1
608130,608024,1,1,5,2,1,1,1,-0.170850368,-0.096401402,-0.68706804,0.965746666,0.361763576,-0.502445898,-0.616568809,4,5,6,3,7,4,4,2,5,3,6,4,7,4,6,3,2,2,3,1
608130,608024,1,1,5,2,1,1,1,-1.276784117,-0.618372991,-0.268184666,-0.706056225,0.24107559,0.738763556,0.436702485,2,1,8,1,1,5,5,1,10,9,8,2,2,9,9,1,1,5,5,5
608130,608024,1,1,5,2,1,1,1,-1.503568838,-1.501150936,-1.30978567,-1.495679319,-0.241905467,-1.087873213,0.410036787,4,6,3,5,7,3,7,2,4,6,3,4,7,1,3,2,4,1,5,7
608130,608024,1,1,5,2,1,2,1,-0.314659175,-1.555004193,-1.095062836,-0.774476854,0.637387976,0.998784828,0.670397561,10,10,1,1,1,1,10,1,5,5,5,1,5,5,5,5,5,5,5,5
608130,608024,1,1,5,2,1,1,1,0.358974705,-0.97569833,-0.340865391,-0.291676297,0.051547434,-0.087941825,-0.067533747,1,9,6,10,2,1,4,2,3,5,3,6,4,4,3,4,2,4,5,2
608130,608024,1,1,5,2,1,1,1,-0.458467983,1.184806312,1.120201109,0.565115836,1.758704911,-0.100629964,-1.341867736,4,3,6,3,4,4,9,2,6,9,8,10,2,1,5,1,10,10,1,6
608130,608056,1,1,3,2,1,2,1,-0.458467983,-2.846125115,-2.71796326,-2.018354789,2.546721086,1.085221617,1.420663816,10,10,10,1,1,1,5,2,5,10,3,1,10,9,5,2,5,2,3,7
608130,608056,1,1,3,2,1,1,1,-0.314659175,-0.430849843,-0.808069164,-0.157807349,-0.477739998,-0.712630825,-0.5193047,4,7,2,1,1,7,5,1,7,6,3,2,2,10,10,2,2,2,2,2
608130,608056,1,1,3,2,1,2,1,-0.988293056,-0.250018172,1.201796924,1.088365923,-1.038050463,0.212565543,-0.212844195,10,10,10,5,10,5,5,1,10,5,10,10,5,10,10,5,10,5,5,5
608130,608056,1,1,3,2,2,2,2,-1.237746708,-1.413454073,-2.136754359,-0.032816362,-0.333599859,-0.67836522,-1.349470467,6,7,6,1,3,4,2,1,5,6,7,7,7,4,5,5,5,4,4,-2
608130,608056,1,1,3,2,1,2,1,-0.192645853,-1.272281727,-1.222959369,-0.556700803,-0.203704209,-0.515443988,0.233533477,5,7,4,4,8,4,7,2,4,6,4,7,4,2,3,1,4,4,5,3
608130,608056,1,1,3,2,1,1,1,-0.170850368,-1.935309668,-2.55772064,-1.890653386,0.305832216,-0.732472694,0.912826587,3,5,6,1,2,1,2,1,2,2,2,2,2,7,5,7,6,4,4,3
608130,608056,1,1,3,2,1,1,1,-0.685252704,-0.980073517,0.006956647,-1.280820134,-0.777536947,-0.190112205,-0.245958863,10,10,8,9,2,2,10,1,9,8,7,7,5,8,8,5,5,8,5,7
608130,608056,1,1,3,2,1,1,1,-0.458467983,-0.266596871,0.569385365,-0.805036632,-0.708945313,-0.26194265,-0.0945949,3,10,1,2,2,3,3,1,9,5,7,6,6,9,3,5,3,7,7,6
608130,608056,1,1,3,2,1,1,1,0.073176277,-0.727847175,-0.337404523,-0.473112675,0.130138692,-0.480211219,-0.267800623,5,3,7,5,8,6,6,2,5,6,3,6,4,3,4,2,6,2,4,2
608130,608056,1,1,3,2,1,2,1,-0.458467983,-0.414628575,-1.151151123,-0.204939482,-0.891639708,-0.755070434,-0.585696313,10,10,8,1,1,1,1,1,10,10,5,1,5,5,5,1,1,5,1,5
608130,608057,2,1,5,2,2,2,1,-0.458467983,1.493406515,1.138662579,1.633997728,1.087131084,-0.381795715,0.203119972,5,10,10,1,1,1,1,2,10,5,10,5,10,10,4,4,5,4,3,5
608130,608057,2,1,5,2,1,2,1,-0.050656232,-2.040984917,-2.036340858,-1.659531884,-0.33527593,-0.35238885,-0.92283905,6,4,7,4,7,6,5,2,5,4,6,4,3,4,3,3,2,2,1,1
608130,608057,2,1,5,2,1,1,1,1.792784461,0.217572164,0.263427646,0.795823216,0.516908654,0.181960909,0.317882741,4,5,5,4,3,10,6,1,8,8,4,5,3,4,5,4,3,4,5,3
608130,608057,2,1,5,2,1,2,1,0.358974705,-0.890113134,-0.232027773,-0.776139338,1.99499696,-0.389317886,0.260914118,5,6,7,5,10,9,5,1,5,5,5,5,5,1,2,10,10,10,1,10
608130,608057,2,1,5,2,1,2,1,-0.42124976,-1.801944436,0.11754752,-0.311556098,1.059596358,0.385885597,-0.508286177,1,9,4,1,1,2,10,2,2,8,3,2,4,1,9,2,3,8,2,1
608130,608057,2,1,5,2,1,1,1,-0.458467983,1.435311954,0.888817741,0.891896056,-0.283864666,-0.031880673,-0.447447463,10,1,10,1,1,1,10,2,10,1,1,1,10,8,9,2,10,8,4,5
608130,608057,2,1,5,2,1,1,1,-0.314659175,0.182321703,0.520417005,1.19715016,-0.420190807,1.398312488,0.876321741,5,9,9,5,5,5,5,2,2,5,9,5,5,1,5,5,1,5,10,5
608130,608057,2,1,5,2,1,1,1,2.059480037,-1.39881925,-2.292536227,-1.391573758,0.159278831,-0.38124127,-1.338475762,2,1,9,2,1,2,9,1,2,8,2,1,10,3,8,1,2,9,1,1
608130,608057,2,1,5,2,1,2,1,-0.541443896,1.408676765,-1.07133338,1.838095427,-0.54960219,0.760158549,-0.069887126,5,4,5,1,10,9,8,2,10,1,6,4,8,5,2,3,8,9,4,6
608130,608057,2,1,5,2,1,2,1,-0.95194828,0.650564415,0.284972372,0.19356647,-0.914382114,-1.157132214,-0.853294002,7,10,6,3,1,9,5,1,8,8,7,5,6,5,5,5,1,2,2,4
608130,608026,1,1,5,2,1,1,1,-0.170850368,-1.01128597,0.806476652,0.275069682,-0.366123988,-0.553141317,-0.835455356,6,4,7,4,6,3,5,1,3,5,7,5,7,3,2,4,1,5,2,3
608130,608026,1,1,5,2,1,2,1,-1.094883641,-0.734988887,-0.97082997,-0.309996759,2.053997953,1.038894385,2.227626689,1,5,3,2,6,2,4,1,8,9,3,2,10,8,1,10,10,1,10,10
608130,608026,1,1,5,2,1,2,1,-1.625582161,1.20399251,0.746978048,0.267417702,0.002666384,0.078402124,-0.390122132,9,5,7,4,6,10,9,2,9,8,5,4,5,1,1,1,1,3,3,1
608130,608026,1,1,5,2,1,1,1,-0.314659175,-0.861053469,-0.913418575,-0.226048103,-0.546243327,0.037720584,-0.444124777,4,3,3,7,5,7,7,2,5,5,4,5,6,7,5,1,7,6,5,3
608130,608026,1,1,5,2,1,2,1,-0.173543001,-0.624925057,-0.277292132,-0.474900286,0.286961275,0.537519826,0.181831037,6,7,6,3,3,5,6,4,4,6,5,4,2,6,4,4,5,6,5,7
608130,608026,1,1,5,2,1,2,1,-0.60227679,-0.971209002,-1.542599075,-0.759188616,0.888135916,-0.307514055,-0.446688205,5,10,9,1,1,1,1,2,10,10,1,1,4,5,4,10,4,2,3,6
608130,608026,1,1,5,2,1,2,1,-1.337964546,-2.076407419,-1.644657452,-1.708605371,0.344637941,-0.206046197,0.128688597,4,5,3,3,4,3,3,2,3,4,2,5,2,2,4,5,3,7,2,6
608130,608026,1,1,5,2,1,1,1,0.441950619,-1.442298028,-0.854783178,-0.653986362,0.106160052,-0.120431737,-0.808708901,4,6,4,7,6,3,5,1,3,4,3,6,4,2,4,3,5,1,2,3
608130,608026,1,1,5,2,1,1,1,-1.095757088,-2.417737203,-1.270769383,-1.356097479,2.648895071,1.650758949,1.565636578,8,7,1,1,1,5,4,1,9,6,4,8,2,10,8,10,10,8,7,5
608130,608026,1,1,5,2,1,2,1,-0.458467983,-0.542742178,0.66002982,-0.16915344,-0.200488073,0.859277256,0.028603195,7,2,1,1,1,5,7,2,10,10,1,5,4,4,9,3,7,3,4,7
608130,608084,1,1,5,2,1,2,1,-0.277440953,-1.276815889,-1.082516336,-0.959011062,0.352068948,0.384310627,0.914909381,10,10,10,1,10,1,1,1,10,10,9,1,5,10,10,10,10,1,1,10
608130,608084,1,1,5,2,1,1,1,1.03435548,-0.029864346,0.632022308,-0.264443388,-0.165429621,0.10134525,-0.202946401,9,5,6,5,5,9,8,1,4,7,8,9,8,7,6,4,5,4,5,3
608130,608084,1,1,5,2,1,1,1,-0.314659175,-0.617093611,-1.240031781,-0.019733126,0.51715005,0.528185745,0.13637534,6,7,5,8,5,8,8,1,4,3,5,3,6,2,1,3,2,1,4,5
608130,608084,1,1,5,2,2,1,1,-0.725163559,-1.1418195,-0.642598497,-1.572059757,0.989055486,0.971805601,-0.774266458,1,7,10,3,2,5,5,1,5,4,3,4,4,4,4,5,5,5,3,3
608130,608084,1,1,5,2,1,1,1,-0.42030402,0.741529394,-2.116147113,-0.349697806,0.839003909,0.817757069,1.533486994,10,7,4,1,9,7,2,2,5,7,6,10,8,6,1,2,1,4,3,9
608130,608084,1,1,5,2,2,1,1,-0.458467983,-0.712281641,-1.328391109,0.227195725,1.469976771,0.353015272,0.068720092,4,3,3,4,4,5,1,1,1,5,5,2,2,4,3,3,3,2,2,5
608130,608084,1,1,5,2,1,2,1,-1.13297531,-1.215748306,1.071847644,-1.240915683,0.122885466,1.096162352,-0.267248856,9,5,5,8,3,5,5,2,9,9,9,5,2,10,8,2,8,5,1,4
608130,608084,1,1,5,2,1,1,1,-0.951074834,0.262850192,0.132868134,-0.360917609,1.005926428,0.744379325,0.99053447,9,5,10,5,6,3,5,2,9,7,8,4,7,5,8,3,5,7,7,5
608130,608084,1,1,5,2,1,2,1,-0.458467983,-2.212690525,-2.513057443,-2.145666273,0.279794973,-0.419263713,-0.000281685,2,9,8,3,9,2,2,2,2,9,3,2,9,2,3,2,1,4,3,2
608130,608084,1,1,5,2,2,1,1,-0.458467983,-1.358034638,-0.71707778,-1.437420158,1.981871636,2.034629275,2.212505535,5,6,3,4,4,5,5,1,4,10,9,6,6,10,10,9,10,10,10,10
608154,608020,1,1,5,2,2,1,1,-0.460287169,-0.763631957,-0.56045721,-0.257186052,0.256887022,0.996365691,1.144699524,1,9,2,7,6,2,7,2,8,4,8,7,4,8,2,4,9,1,9,3
608154,608020,1,1,5,2,1,2,1,-1.39879744,-1.003523352,-1.429843318,-0.222002216,-0.69991098,-0.204418743,0.642625804,2,3,9,1,1,7,3,3,8,7,5,8,4,7,2,4,3,7,6,7
608154,608020,1,1,5,2,1,1,1,0.852455003,-0.677647485,-0.551332318,-0.275901785,-1.018545118,-0.766137242,-1.325412006,6,6,6,5,3,5,6,1,6,7,4,5,6,6,8,1,1,5,1,1
608154,608020,1,1,5,2,1,1,1,-1.358886584,0.357312005,0.938808616,-0.343771284,0.598400547,-1.00764323,-0.932508896,1,10,1,1,1,4,4,1,7,8,3,4,7,3,1,1,1,2,3,4
608154,608020,1,1,5,2,2,2,1,-0.458467983,0.968022125,-1.807766697,0.65762197,-0.744755467,-0.996243447,-1.45402851,10,1,1,1,5,6,10,1,1,10,10,10,10,10,10,1,10,10,1,1
608154,608020,1,1,5,2,2,1,1,0.852455003,-0.733030406,-0.946591191,-0.195812757,0.668858628,0.438273389,0.514701988,5,5,6,6,5,6,4,1,6,5,5,5,5,5,5,5,5,5,5,5
608154,608020,1,1,5,2,1,1,1,0.216039345,-0.60834474,-1.450539693,-0.529987607,-0.686411386,-0.08673034,-0.672651634,7,8,3,3,5,8,7,1,8,4,9,5,8,4,9,3,7,4,3,2
608154,608020,1,1,5,2,1,2,1,-1.769390969,1.132670559,0.598202344,-0.040280418,-1.086745865,1.527805456,-0.642664077,10,10,10,5,8,10,10,2,8,10,5,10,1,1,8,1,1,1,5,1
608154,608020,1,1,5,2,1,2,1,-0.047963598,-0.317083489,0.076003195,-0.391585823,-1.023825517,-1.323282874,-0.490815816,7,5,8,6,1,5,7,1,8,10,5,6,2,5,5,2,3,3,5,5
608154,608020,1,1,5,2,2,1,1,0.481861475,-0.969739022,-1.042117605,-0.587643872,0.668858628,0.438273389,0.514701988,1,4,5,5,5,5,5,1,4,3,3,4,5,5,5,5,5,5,5,5
608154,608034,3,2,4,1,1,2,1,0.034138868,-0.809998226,-1.414287352,-0.690334017,1.065089035,-0.442392607,0.9780582,10,10,10,1,8,7,8,1,8,3,6,5,4,4,2,4,8,5,8,7
608154,608034,3,2,4,1,1,2,1,0.441950619,-0.635101833,0.537150114,-1.249490235,0.735434804,-0.438017745,0.437421184,8,6,7,8,5,8,9,1,8,4,8,8,8,4,2,7,3,5,4,3
608154,608034,3,2,4,1,2,2,1,0.359848152,-0.695784489,-0.488176035,-0.494448021,-0.512101995,-0.485401085,-0.422224558,6,6,5,6,5,8,5,1,5,6,6,5,5,3,3,3,2,3,3,3
608154,608034,3,2,4,1,1,1,1,0.810724961,-0.431699772,-1.537097319,0.457827852,0.042130222,-0.148107568,1.222776347,9,4,4,9,7,7,10,1,8,3,3,9,8,8,3,3,3,9,7,7
608154,608034,3,2,4,1,2,2,1,1.076547091,-0.259364829,-1.341475186,-0.802099472,0.729439398,1.296871635,0.412115057,8,3,8,7,3,9,8,1,9,5,9,3,7,8,3,4,6,3,1,2
608154,608034,3,2,4,1,1,1,1,0.445516699,-0.034630548,-0.457437639,0.00214406,0.092718593,0.1365825,-0.05568545,6,5,6,5,6,8,5,1,4,7,6,5,3,4,4,4,3,3,3,4
608154,608034,3,2,4,1,1,1,1,0.340745301,-0.344075921,-1.681679476,-0.759915764,0.660775593,0.019361287,0.181965918,8,8,4,4,4,8,8,1,8,8,2,2,3,4,3,8,7,7,3,3
608154,608034,3,2,4,1,2,2,1,0.319937296,-0.703316238,-0.287052395,-0.245943,0.065290876,-0.780001548,-0.952851843,5,5,6,4,5,6,6,1,4,6,5,6,6,4,4,2,2,2,2,2
608154,608034,3,2,4,1,1,1,1,-0.047963598,-0.705825293,-0.556780716,-0.094644978,-0.254210405,-1.114630568,-1.005635223,7,3,4,5,3,10,6,1,6,6,7,7,7,3,3,3,3,2,2,2
608154,608034,3,2,4,1,1,2,1,0.359848152,-0.716949655,-0.229724601,-0.143110751,0.579860898,0.056937693,0.019501394,6,6,5,7,7,7,4,1,6,7,7,7,7,2,2,2,2,4,4,4
608154,608034,1,1,5,2,1,2,1,1.648975653,-0.644079536,0.128185552,-0.675751754,0.74785871,0.565657207,0.786035412,9,2,3,7,3,9,8,2,8,4,3,9,9,2,4,6,8,2,1,8
608154,608034,1,1,5,2,1,2,1,1.156368802,-1.731317279,0.171867565,-0.089860909,0.59268986,0.587243348,1.144270772,3,9,3,4,9,8,9,2,9,3,1,10,7,2,3,1,9,7,10,5
608154,608034,1,1,5,2,1,1,1,0.93455747,-0.387941861,-1.13309528,-1.153551178,0.429249133,0.140037541,0.206772396,8,3,7,9,6,8,7,1,7,3,8,6,2,7,3,2,7,5,9,3
608154,608034,1,1,5,2,1,2,1,0.444643253,-0.098475826,-0.065109697,0.140191559,0.007564917,-0.482584351,0.070511567,5,5,6,4,5,2,5,1,10,7,6,6,8,7,5,5,5,5,4,4
608154,608034,1,1,5,2,1,2,1,1.486178028,-1.914647096,-1.681607989,-0.827786728,0.927125609,0.295251562,2.04188252,3,9,8,7,3,8,8,1,8,4,8,8,3,9,2,1,4,2,9,6
608154,608034,1,1,5,2,1,2,1,0.319937296,0.042048314,-0.0061591,0.602283849,-0.076904739,-0.470224789,0.046390617,4,4,5,5,5,5,6,1,6,6,6,6,4,4,4,3,3,3,4,4
608154,608034,1,1,5,2,2,2,2,0.852455003,0.105893593,-0.398487042,0.46423635,-0.182285955,-0.472933702,-0.439603296,6,6,6,6,6,8,6,1,5,5,5,5,5,3,3,3,3,3,3,3
